;MET_5.1;MET_5.2;F2i/F2u_7.1;VSA_7.1;VAI_7.1;FCR_7.1;NoP_8.1;PPT_8.1;SPIR_8.1;RIWP_8.1;relF0VR_8.2;relF0SD_8.2;RS_8.3;relF0VR_8.4;relF0SD_8.4;relF1SD_9.1;relF2SD_9.1;relF0SD_9.1;relF0VR_9.1;relSEOSD_9.1;relSEOVR_9.1;RIWP_9.1;SPIR_9.1;relF1SD_9.2;relF2SD_9.2;relF0SD_9.2;relF0VR_9.2;relSEOSD_9.2;relSEOVR_9.2;RIWP_9.2;SPIR_9.2;PPT_9.2;NoP_9.2;relF1SD_9.4;relF2SD_9.4;relF0SD_9.4;relF0VR_9.4;relSEOSD_9.4;relSEOVR_9.4;RIWP_9.4;SPIR_9.4;PPT_9.4;NoP_9.4
P1076;11.4050625;9.9950625;0.9426586230689055;171242.70708960487;0.4062181533127523;2.4640972142999953;16.0;130.6644405760355;37.735478228397916;6.290151813315638;0.606705667902976;0.17138618363965877;4.7303439964279255;0.5193532077138123;0.5193532077138123;0.20380405080083489;0.10836550078617627;;;0.06542027836212684;0.7129524539899393;992.3488394396591;167.77450499657414;0.1767963360786653;0.12753593333870722;0.10075682572683116;0.6132815825637252;0.08049272947190006;0.6297904046978179;0.8098478355589751;16.471625743589836;687.1466592309531;4.6;0.24802026211855005;0.1442171032141158;0.14987425774365448;0.7365097362350224;0.10049344037471016;0.7120423009768991;18.064796587816552;53.54941310799473;90.79898036575791;129
P1078;18.8550625;15.2675625;1.200065781441706;636157.828475392;0.4787451483411928;2.094302682360967;21.0;103.19352534961538;61.65670275795998;52.05028314787092;1.1076877518770984;0.20970871532905222;3.3069065772722284;0.9682555042508468;0.9682555042508468;0.2759927565068486;0.13455035518928918;0.06962315090845864;0.9682073456848498;0.09284893534458545;0.6580119703246231;976.7367765841303;108.76526255473786;0.2206252669942978;0.090820713035728;0.2426800047198891;0.8668642122579457;0.10423692231008033;0.6764648855304741;1.5791473755797714;26.791204806788137;728.0351482224644;7.4;0.2800405885225804;0.09735657433193799;0.3557838396224728;1.0747967252842683;0.14827140631013377;0.8128706387939663;19.231002925881022;58.1648622431885;96.53897737823857;178
P1079;13.8750625;8.6400625;1.0592226023360483;544767.1617107758;0.4540582012034775;2.216338751990535;16.0;88.38629200291686;42.813455657492355;13.50664039773368;0.6380158789275487;0.2769932914447856;4.094658706359677;0.78594296755945;0.78594296755945;0.23299156789577774;0.12277750037676524;0.08413989659301727;0.6716083310932153;0.10015441484883822;0.7616018300354206;744.6747397964698;131.66039625984277;0.17997699152265323;0.10470052229002373;0.09500214310505825;0.6918813484023854;0.11634031894095553;0.7484135073719121;2.1268020131075405;42.19468034328499;603.036830521379;6.2;0.20299697473318776;0.11374203590966121;0.437378938639568;0.6151339046208594;0.1614371156304196;0.7984984589575796;17.141443298386992;60.482904082125856;109.17041188111483;128
P1080;6.8325625;8.3800625;1.0471380746544356;247206.6973148256;0.43073920482489036;2.3292852727409272;15.0;127.2171419584054;29.00857163001984;7.216717357909985;0.6536983705685722;0.1357940782073417;4.133226754762512;0.6489408922040383;0.6489408922040383;0.1463516999352976;0.0782180400483766;0.11047918707494031;0.5415905342811081;0.07347229865220775;0.6988944460534058;842.5543635092976;162.2603433936429;0.14536371531937586;0.07730223710336372;0.15970994575937109;0.5592947181152426;0.07634188993629956;0.673517214311082;0.9158566664228978;22.37087729290326;673.5468179887704;5.0;0.1543133739533784;0.07568161908800078;0.16265879865653285;0.6792460428249503;0.09247590614074218;0.717031892419284;14.790945358802901;46.129810221025686;98.19242440396854;103
P1084;20.2400625;18.7675625;0.9089747433100023;299828.3266384724;0.3952460519967852;2.5357950024705596;15.0;82.05585038048287;20.28740490278952;6.952206109526969;0.7595450795032965;0.17831558268615536;4.284591516646454;0.6733041657181427;0.6733041657181427;0.22563680480282663;0.12913499690676514;0.08709633530210417;0.675414207325202;0.09750493819976572;0.6598279692746937;639.7203046826903;131.66199905068743;0.1691656467978932;0.10168090948701133;0.1415031179447861;0.6334369562103475;0.11675779843600623;0.7079664182548465;2.4916019871597896;31.21825210087048;464.68744165629323;7.2;0.2492208620807238;0.12548056523978135;0.11508381417454594;0.8696209875816427;0.12449098573546206;0.8092046537992019;18.918579553977803;55.85009742294146;83.38816815399205;165
P1085;17.5175625;4.0725625;0.9946105306978047;69053.92390398677;0.46364190373275466;2.1604866186970964;19.0;111.42556746811832;22.955386445561658;44.044618450334184;0.6005283721694787;0.10349782181962064;3.6754783213316284;0.6688901814447681;0.6688901814447681;0.15416257705285155;0.08741110490553884;0.11829992467024009;1.1364157679557148;0.07968032457297322;0.805189579728222;800.3970774667698;110.81909428826614;0.14119240353255275;0.08068092412080737;0.3243684915548004;0.7628662027024048;0.09022712824649082;0.8580370654935912;3.340179460805378;40.74005613410796;620.1491209801603;6.6;0.13525751650725937;0.07917168848858047;0.29820448808605243;0.7633616606172757;0.07031035925363524;0.8224426926987013;11.198449345420967;35.97298814015547;115.81331029890617;132
P1086;16.5825625;17.5800625;1.0649575199874557;102338.40548661075;0.45528819630127937;2.2190758091523652;16.0;89.6037838364392;45.52639898830225;14.352717109611238;0.8726658205802953;0.1908379951854694;4.232024422626075;1.0166453167145844;1.0166453167145844;0.3359683649235226;0.1754707830810656;0.05394273022315449;0.8835542655001021;0.100323108267602;0.7226311935708686;704.7776608483077;143.3228459019495;0.27777091542924326;0.13466245002814722;0.139945166769127;0.9548165599220452;0.11234827440377444;0.7631823031544618;1.8705436685306407;32.18135079236478;500.87330206783645;6.4;0.2931560416569062;0.14753232868177132;0.224175359169781;0.9610442302943601;0.1267942558591121;0.788153763326709;24.765434641766106;84.4482141092375;88.03671092211168;165
P1088;11.5350625;10.9325625;0.887699525981626;208051.61202076395;0.39596827065289064;2.5303883673700134;18.0;91.824030212691;50.31408869355575;12.260319674964641;1.0683295420021308;0.4103272896216694;4.528113212705086;1.1515658269002638;1.1515658269002638;0.2880418972069535;0.12450548620334387;0.12363976380263567;1.1952986952930937;0.09606045234937957;0.7482453804357138;724.1431385972264;143.30396686463706;0.26906721566181996;0.1275696106185646;0.15509702710041282;1.0572634883690362;0.10519083533417535;0.7936439864493601;2.1918993652517886;47.22613365771238;554.6796498222826;5.6;0.2797753207042332;0.12247384775879697;0.15219152410005113;1.227675381031683;0.13051154232109327;0.8410727842234468;21.71157257463843;60.42796849772503;75.70768746607602;135
P1095;16.4375625;9.8775625;1.0918390618985692;114871.2639689066;0.461651092206233;2.1703532725539487;15.0;89.29216904617871;33.2315616757015;5.934040291690274;0.9401722717432555;0.2864938880867328;4.882725154763214;0.8428283264283898;0.8428283264283898;0.22861032915484705;0.10949595419008518;0.21317557129972492;0.8116315538224648;0.10995262888606068;0.7552041224020822;799.3759756701154;158.60968283422707;0.23057057902430814;0.1214671566642419;0.21277838546506458;0.7756662397246966;0.11813218661469245;0.7912218850108367;0.6251222316791145;13.332427745809763;562.6813047060785;6.6;0.2560984946864296;0.15799965471265187;0.3262347234260434;0.7153958485367339;0.1640876562498946;0.8728898069336056;18.934609986209303;58.78683648146668;81.58293195645882;136
P1097;17.1000625;10.4675625;;;;;15.0;115.83313936406137;52.56529595356733;8.78135330432706;0.9765290854357604;0.17910704819030018;4.333050970470767;0.7809258840508192;0.7809258840508192;0.2640710115716545;0.12336103713618904;0.1061816286141958;0.8035076357053967;0.08724090289760257;0.7009043258256026;877.2023998351958;121.407199716025;0.23241236409018695;0.11686593175833901;0.1532998301995906;1.0989105956716458;0.11382073807665982;0.787995783165833;1.7389375673088434;45.11186558330497;594.6469726680596;6.2;0.2865342536103295;0.11918810507588533;0.3016346381409976;1.1777832973174467;0.1482889545058683;0.826430903509252;16.64273262977734;51.88153275518071;83.93421438794245;123
P1100;1.0050625;1.2475625;;;;;12.0;91.99620941190256;30.670681544077127;8.421141350350423;1.000737934064691;0.16850988038110445;4.343477598137486;0.8277116343372262;0.8277116343372262;0.23619344040405635;0.1256261049703809;0.09320466314791762;1.0136453559376242;0.07187572465161866;0.6426028300843629;758.5230889193292;108.18033869578855;0.18775199089348943;0.10270727881665616;0.10741412528417085;1.267916706534408;0.06292675744115468;0.6070519269643995;1.577096678618246;29.924254231476574;442.48621093343786;3.5;0.2113502546234565;0.13743123850276084;0.1648328858532737;0.8747177141804034;0.0946992420074929;0.7761215271192219;17.30250824973137;48.224988117641146;61.41703147674756;92
P1101;14.5350625;4.9275625;0.9711964713203907;309242.87975088053;0.4486708553723442;2.2363870770760967;20.0;89.95182602702374;54.04157823925783;138.08471408645943;0.6894622798081108;0.10187783840619764;4.054104598815904;0.8157496150697996;0.8157496150697996;0.2929022520640238;0.14744193600325942;0.1038565684633157;0.8629331885437622;0.10274140784129782;0.7908314897898693;929.3450927914157;155.36449597473577;0.25600175783410306;0.14258893273381973;0.14428417048849468;0.8072066453463916;0.12362269430857942;0.7937826831540088;1.941172829101054;27.71353180640215;619.465613243229;7.4;0.31930041260544184;0.17135363091836753;0.15182865491361566;0.7563189691152655;0.13668572830365083;0.8588624880691214;15.835029080741611;50.36443343233798;84.14154740037074;151
P1103;7.6175625;2.5050625;0.9692723617551565;170732.16810503672;0.38452820348029226;2.60284503535364;22.0;95.65623391502746;70.44975318124666;12.942222905634992;0.6932493335100446;0.2688253740061233;4.244658228972323;0.786316647347332;0.786316647347332;0.1941647769998623;0.12874958644271203;0.09272952773042362;0.7767559561207242;0.0872831075294239;0.739958790689847;1026.3495019781558;141.11626327012;0.1965593802182941;0.15240281828500507;0.14477134353246898;0.7813125825715248;0.0837124417539041;0.7015370501774745;1.26419381071655;32.083888052467636;634.4642371887046;5.4;0.250867797973219;0.1486673356677282;0.13006802156696423;0.9359957091080019;0.13875247519987252;0.8501055016810156;13.439665120076697;50.480521690484004;79.95595050229538;146
P1106;14.7850625;8.1025625;;;;;23.0;94.39157398449564;83.55594833992811;18.797660004998576;0.840405438589877;0.2246007751199027;3.9191245752399446;0.7685219603245154;0.7685219603245154;0.24519868405770273;0.13986047223751535;0.05159782653546474;0.7969354794531593;0.08861529015339789;0.7804681939430009;964.3638299106926;129.62938931339986;0.26923112675369915;0.14962392073543498;0.15992814898789984;0.8287274592651201;0.11313847533114756;0.6987797623406551;1.7473478176791282;49.02950856136088;598.0279158356958;5.8;0.24663948768247024;0.1762455649285078;0.22931200155391235;0.7947207330000113;0.13434424522211008;0.8585201200278576;17.14236741729166;53.13212002693503;77.18832636402915;133
P1108;10.7450625;6.8700625;;;;;16.0;93.6074323073197;73.08919511908141;59.67730817548523;0.8087297106123449;0.10666962104965916;4.732142111430059;0.7771660965422674;0.7771660965422674;0.17129449752611212;0.11083688647330792;0.08483749591199682;0.7220495557704493;0.08862636772905293;0.7051239412048895;838.9407591132107;117.91377960922591;0.18809227596703582;0.11703800328200784;0.20991949943413396;0.7433314418746442;0.1031892354313273;0.7186575974682061;1.0791092894944319;22.606568208188005;526.2043382973147;5.8;0.17980097362147815;0.10498261662027152;0.3413331485686639;0.7414473707296971;0.15665540285390325;0.8367892734329353;15.285860729811654;56.01604022531165;79.70325376116843;125
P1109;6.5200625;4.5950625;;;;;15.0;103.84075749325328;36.108098620244355;9.246979763243775;0.7710266146528949;0.37695897590151717;4.886807582095166;1.2244308148113976;1.2244308148113976;0.2439962820874671;0.12330760781935472;0.11635297173233827;0.9576702131864512;0.09539926150795505;0.7802367073097469;1351.9869030775646;177.45654392846933;0.16503403557724525;0.10529395692471417;0.11544158804026246;0.9756868297964811;0.12568881542538732;0.863588058682638;2.5035543474952617;70.71194912312184;730.3889022448199;6.6;0.1927363579625237;0.10378928061331605;0.35134505655261017;0.8372438876917159;0.1700555700756418;0.9644274635438802;7.097161682477296;23.207324811893752;113.18957106922987;84
P1110;18.1875625;12.925;0.9206871352089055;346409.1189016891;0.3830068034323748;2.6299787310786957;14.0;1200.5575726020243;37.00248995922017;0.7750727536573646;0.8005768602305796;0.36042941322218014;4.5298184152467575;0.74167359347192;0.74167359347192;0.2451940467363059;0.14245289827702645;0.08175729141040255;0.8112838450904402;0.09616706731899842;0.7633811883452372;8310.482335422683;145.8644711112379;0.241312335369034;0.12518448235889995;0.1374367875204383;0.9216326396160855;0.11775182798512503;0.7999644586565131;0.17133424168308847;29.793296048834048;4107.303705919278;6.8;0.2814851616734696;0.15693211622435796;0.2964422719793711;0.8912955663147041;0.136296814891117;0.8516724479129313;5.302531660897125;56.0228407588188;233.1552303860464;130
P2001;13.745;13.7725625;;;;;14.0;123.54315879211337;104.22424003158311;74.67247211632481;1.0259115581715699;0.5168804887514152;5.01859757154807;0.7835450839932325;0.7835450839932325;0.2649447087428513;0.11966744943771716;0.10474693990133596;0.6494955660101486;0.0983012416631763;0.8589281411571283;899.3301924677442;120.12555237310418;0.2392443187726129;0.11905397669747309;0.1810689529797483;0.8155286489166272;0.10347083043125263;0.8686132584245841;2.994676417071869;67.62161943389792;667.3294459190677;4.4;0.24972547268064707;0.14570789765730432;0.48152986365455613;0.7010836183080265;0.14713735737927885;0.9025649372888548;20.06344275673582;66.35402939952309;106.02225501443479;88
P2003;14.2575625;11.6050625;0.7974384941472288;738608.8708717779;0.37889108680825645;2.6491261725583497;11.0;119.3692067392632;49.13954607344315;10.331173589204832;0.9018383005344961;0.10311361559922812;4.8721186331901185;0.9200008910904891;0.9200008910904891;0.2774305017252586;0.14703772074052096;0.042423344017321764;0.8434765150109932;0.07294037409818552;0.7676525577574173;783.0306330789093;143.60855591942365;0.25190163474338123;0.15768559386518222;0.1513642209111013;1.106944332716708;0.10438357481111596;0.7573715846486136;2.566732691443001;55.920651931828296;573.2946871231782;5.2;0.2609249738339458;0.14124232099053086;0.1618235843644656;1.1090049780991043;0.1206945948428127;0.8192151277498755;19.363617861062075;64.99164411057104;70.62382017307667;122
P2004;14.2675625;10.5600625;0.8384929162006252;;;;16.0;102.9876210947322;46.58869530854611;10.814329376548212;0.893796175007248;0.112142633335713;4.775794554634747;0.6816516840962905;0.6816516840962905;0.2015851961037102;0.1565087359000929;0.049294587114925285;0.6187967316430065;0.08804917368464135;0.7294362666535456;855.1376568649745;126.63113287980289;0.19148045019440418;0.1542834228398577;0.08556838778977537;0.7024298180960036;0.11016455862626842;0.6916293853634284;1.2412072666901572;29.71420563029445;634.0847511790271;5.2;0.23510564487574306;0.17447473932049046;0.21168312938145906;0.6209661749964938;0.16739016901932377;0.8411524495828507;21.18739862805542;64.0284023425776;82.23606058889635;161
P2005;19.2275625;13.6600625;0.9560818763803861;296755.05015576864;0.3976424772094782;2.5312680953276208;12.0;116.87374496405138;49.82655859378379;9.191528058159024;1.436760750300019;0.18582521620502854;5.884854237562798;0.6470727678426269;0.6470727678426269;0.4038313908169012;0.16283500890205194;0.18007128916860332;1.0130127816700463;0.09298790478874809;0.7182011483708086;984.0824873596845;154.36451626539287;0.32990352887308555;0.17094159782107232;0.2330437267029079;0.9121214387654817;0.08526681310029768;0.6775646317073618;0.7429840814258462;28.66714057823995;705.4618269034274;3.8;0.4382331003292381;0.17840510655124683;0.46632665143067376;1.095478707770259;0.17390248735492084;0.9158162860945869;23.638380040958708;81.7775090254007;86.53575830946617;110
P2009;10.8450625;8.9875;1.0433093657752774;202928.71517587546;0.47199494089558147;2.130247012923859;18.0;119.80361419346424;59.29885838466765;11.56660691204472;0.7646737323310964;0.18680527819371887;4.156194911828529;0.8460143964219766;0.8460143964219766;0.2295117629876792;0.08189019424378945;0.20413501648674776;0.9281573636145337;0.11663953311034492;0.8356445692917926;1217.2400005851007;132.1451562687368;0.17901444794786245;0.08991671488708046;0.1654188640518059;0.6139366197085405;0.1254655351599379;0.8235947436051825;1.606575466226149;34.3898143886749;749.3800603810578;5.4;0.15630688902452072;0.07816490041835386;0.1573678828947367;0.7235552219717997;0.19093519173744572;0.9292501030616986;17.905382975684784;65.91614839256859;103.41986606284668;117
P2010;18.3275625;8.415;0.9705782113882019;190725.03414083345;0.41633114742134364;2.4151311666121753;16.0;103.73272099561694;56.09073845502151;56.6463466553745;0.8382563305431946;0.18095420110359398;4.059406508260701;0.6534461356789646;0.6534461356789646;0.2651014201231169;0.13381019112928577;0.1639495062534016;0.6773347007373662;0.08443052819422882;1.0016063349959468;862.8297628816799;143.79263659764925;0.23488195679798646;0.12718119697637786;0.12111158162088576;0.8836125811698343;0.11010006270957381;0.8908684755539088;2.0381809337870607;39.870284742159825;590.0120580691738;5.4;0.2646592520144315;0.1305614765297974;0.16506868002665037;0.7249270031116857;0.14121167010355615;0.9838477499160869;16.785819959456646;56.944442918798146;81.0189447093928;115
P2012;17.9175625;15.0575625;0.884197138811156;185681.68702016273;0.39469458112683586;2.5412939954084015;14.0;101.88058561025177;49.689012344614;12.773005509262344;0.9525120879097114;0.1582119660268476;4.480737542067582;0.810154424002957;0.810154424002957;0.31594345103220856;0.15733319900509474;0.05624066011816683;0.9299999990983027;0.09043874218327673;0.860483780368876;741.7418314183877;136.70028201548877;0.226205215295483;0.1589280138209241;0.24987713760851576;0.8777922939573491;0.1147111519046918;0.7315781519661969;2.616347989989925;52.3292274848158;572.7321232328604;6.6;0.27165840153060744;0.16882730811900584;0.32218093500757095;0.8402812878840231;0.13201170934620837;0.825165989319318;20.948739357197745;74.98268437550612;97.0762606830587;131
P2014;14.8825625;12.0475625;0.8471859552401398;430979.98585455003;0.40821563289685026;2.4863244363562558;19.0;105.5691464844328;63.67544817023534;55.87988044458784;0.8023995221581105;0.18498304752146388;3.585957349866582;0.7146385367978193;0.7146385367978193;0.1728752564656974;0.11167722948182668;0.2547668536284304;0.6890519679172908;0.11905788209421957;0.7390526113037479;867.083734678126;138.9442808130487;0.17058313824016672;0.09640753758145539;0.1957014501273781;0.7549337810160741;0.12488089917599358;0.8730954064665589;2.6349073798888485;40.00498090331767;553.3023393081269;7.2;0.17969153885622485;0.10707445644445868;0.21015577529931065;0.8131678591449485;0.11482093466346256;0.8246909883683694;13.551640255775993;49.90446647096704;94.97410780857457;123
P2015;4.9725625;4.3050625;0.8332570258813896;230413.24823167437;0.4465354334505707;2.2577510459370043;11.0;107.3898768775033;61.8284475263254;13.205355214854114;0.6660948120416658;0.14425907569498012;5.157415040121188;0.6495927897376571;0.6495927897376571;0.2011857583044058;0.09726444943194419;0.11540042160181405;0.4185117412427755;0.11001468043508486;0.8109561527415033;592.0183378451704;102.50823708415514;0.20415086883875372;0.09239752442794191;0.3598724864159101;0.3383803455801736;0.10340639534905242;0.7501120071544918;3.599908373531412;45.05929904323327;566.0817122968958;4.0;0.21282432670631654;0.11227362319530049;0.31306614902369045;0.2970105029666856;0.14917474711071585;0.9402117081227654;21.114946377139347;72.43330638641875;97.41465353759006;90
P2016;18.0525625;10.5700625;0.8235378346650317;487332.26779792143;0.3519659409207037;2.8625385809705057;13.0;116.99344296243763;47.760798003333306;70.70790544682684;0.9252126983760628;0.3684226658961722;4.692408423963798;0.6051688874313927;0.6051688874313927;0.2672865242414343;0.14258740296251676;0.33127651671045033;0.8170398685838653;0.08659265407932787;0.8319823026545855;825.151242285702;118.69226956261134;0.23209619521636352;0.17858068906811958;0.09578664759286941;0.6869835468802937;0.11747418016656659;0.7727833230983411;2.4457989314214323;47.17053616024356;583.999280638042;5.6;0.25415090561650355;0.189745617774005;0.19313971260496796;0.7301245310049628;0.15435538836177745;0.9115758773072281;15.304521166230636;43.445425926397334;75.47424614896407;112
P2017;15.7725625;7.7450625;;;;;16.0;116.95206708125913;70.25182718782303;69.64626558023518;0.7064800579089913;0.30466449873606133;4.793815651650172;0.8006596793117888;0.8006596793117888;0.2861954860624468;0.15587690251131175;0.5094090837659749;0.960578330616042;0.10802070221831502;0.7590482157604613;909.1215858793023;168.78320459430063;0.22296927521590298;0.13360833460679133;0.7750686082877027;0.8490947498971003;0.09209637624024122;0.6545433311557005;2.2893148676028705;44.08092681205041;623.8139076363871;6.8;0.2923849968747949;0.15212259615036622;0.8845930141683834;0.9028620149796561;0.1257189315374159;0.7685803654971121;22.78637204431731;76.66166827857288;97.07868024789923;116
P2018;7.0675625;4.4000625;;;;;15.0;109.78410293085987;57.7613853105577;15.942161435033784;1.0219879756600896;0.3061022042270239;4.428992329228059;1.0181964928664167;1.0181964928664167;0.33586954317921325;0.17419693313037576;0.15145806923648567;0.8417218996764758;0.09858601803303417;0.7738829438223686;1046.7347754197222;142.83958951211937;0.2627640947501778;0.16534680733644752;0.17910914092142755;0.9857169654934278;0.10245926518831339;0.7192845722238748;1.526687822748211;39.00195306017508;783.2396647478074;5.2;0.2959802019937082;0.16370769356287546;0.46257316325585496;1.0684178700966989;0.1610329960453293;0.8475228207977626;20.053590395478764;71.66484579044692;93.0773357304259;117
P2019;11.9925;7.9700625;0.8681425553923083;112938.32735960893;0.47213983543061927;2.1326448613648274;15.0;121.01848590616993;67.75354647469828;15.374189442189637;0.8019352335215801;0.1382646169346751;4.9357318646162085;0.9549148644325757;0.9549148644325757;0.24330478372884007;0.2130522616055816;0.35477228021743334;0.8053790180257149;0.08455467813889994;0.6904887742065682;972.5314994487744;155.41967712665203;0.24266209052134952;0.17771879439003307;0.3095434826770985;0.8207191336581268;0.09173652667054318;0.7600073159611712;0.9652469363455412;29.464170423438595;654.9519107166806;5.0;0.19964878161170305;0.1299969621005886;0.43873844688885555;0.8237834224326512;0.14520705173883275;0.8989900601744786;16.425972867086504;53.106623312648566;98.2774887474335;110
P2023;17.7975625;14.3525;1.0391765386547784;189013.8176284646;0.4381643052756976;2.289381297651455;14.0;67.24447493652548;66.61982460249303;20.471236033766825;1.1229352010369669;0.22266621609942164;4.922043242328264;0.8174188551347978;0.8174188551347978;0.2700661107098483;0.09819172435808801;0.13859367630111855;0.8662431044930751;0.09361970516328247;0.7860222234506772;600.8598562464767;156.21253562305523;0.21907328797549716;0.09659216603289567;0.34890347335263094;0.8473519767113331;0.10453001042731161;0.6281838157853672;2.219319476316777;36.20943430373412;506.1121901562471;5.8;0.2563226413630203;0.10040453986931751;0.5659354513894955;1.0247410589590231;0.15528449421220333;0.8551311443598381;22.758270968753077;82.22688290877599;82.2753026614028;125
P2024;20.5025625;10.1800625;0.9148406395910572;226515.48185846425;0.4375360773293088;2.3096974680801523;15.0;116.4783497934679;58.44704378201079;63.04488832375432;0.782102190153037;0.17296938188642988;4.469593726820951;0.8524973551738284;0.8524973551738284;0.29394889348244657;0.09638881389065396;0.13212102968691522;0.7673164543694798;0.11271431208595939;0.7178281019173276;979.9878669296859;157.31138275498319;0.25201515492278004;0.09665130311090582;0.3344645190663091;0.8914266713904808;0.1079670824097672;0.7078029225215744;1.7568620741571028;30.31346303841538;629.1713510071282;5.6;0.2588485345393789;0.08295588181936128;0.4338170330316837;1.0012425295833391;0.163347152135476;0.8928817653950883;16.510531765159726;63.73251090276985;86.83883280091098;128
P2028;23.8550625;10.9550625;1.063875439612633;117537.66203653355;0.431503878421819;2.3344178364068;16.0;119.23206667309691;80.1328870376708;66.07509344123108;1.3516094067815614;0.37397502357586854;4.81046101367356;1.0493250633435096;1.0493250633435096;0.24580055972186549;0.10602263165572343;0.049834690483202146;1.1903543866687012;0.1197814495038744;0.8568425383253331;842.2112474085964;133.8960836764239;0.18793423027559836;0.10299857544583631;0.15241489085515444;0.9539578098766295;0.12995928174285143;0.822999011723406;2.6778377900138794;59.19709622878939;663.3826364243671;6.4;0.2175365075329453;0.10055412591685803;0.5844439121353753;0.9370526921406965;0.15593792146518312;0.9231249255518662;22.208096883344776;65.03191072326901;107.22310906335817;105
P2029;22.8500625;18.2025625;0.9836712657605416;72366.577946898;0.43825911069455087;2.282394971765228;20.0;75.80151007072463;39.15863325492542;13.265440552443645;1.0528340331328911;0.1830957658097964;4.134841679302933;0.8744522121079835;0.8744522121079835;0.25155725649340493;0.20174138210665155;0.10976757469827222;0.7117547113638321;0.12312704935074321;0.8010680288607859;777.8661066982987;119.32841459129877;0.23342697506974322;0.19492889877524017;0.1374136747854529;0.7068762942682436;0.1512895979476455;0.8104583521607293;1.194381277166558;22.704018838289233;559.7177191630624;7.2;0.30104914523171306;0.1878107690524871;0.3768184878882154;0.8682632426323774;0.16983188517807007;0.916060557921374;19.195160211254752;65.66025164935174;89.8027126020264;171
P2030;11.5875625;10.8875625;0.9676694914818844;74622.40356248662;0.4195483528869338;2.3924550335456383;16.0;101.04119385083858;45.42550926254525;12.054011442964544;0.6878515697768268;0.3200990439152774;4.533381613698489;0.6168837588421457;0.6168837588421457;0.30392872500592616;0.1330638251045863;0.08896144815963714;0.8580059576963122;0.11570882876577826;0.7220106128681023;823.846554204358;123.25727395938743;0.2435628461858126;0.13173129527715374;0.20122144239157763;0.8350152318996893;0.1021999203341227;0.7169362677851295;2.1084987295294524;38.999899771161886;599.7882226520691;6.0;0.2322573071831839;0.11992034681214245;0.5111464450362274;0.6770372417542212;0.17602893045771623;0.8551511102231996;19.925394226159085;70.12187698818916;90.17436295734478;133
P2032;18.4725625;12.7025625;1.0077676395203785;34014.953368943425;0.4288197768516335;2.3395782758698744;18.0;111.11255866189109;62.0836836318955;128.39464195835652;0.9196381541104554;0.6556941026311759;4.390109228741989;0.8324875833196181;0.8324875833196181;0.25881533163193077;0.12806737484260247;0.2218710389354753;0.8515646074772589;0.10318963341452851;0.7402063138207864;722.5556680875435;128.87992205906426;0.2386976355457456;0.1274998434160887;0.237327667505359;1.0077478735038645;0.12213786248945838;0.7534859952649041;2.8491364978096607;57.912751504420065;552.3277882091797;5.4;0.31069355122713127;0.14816796434905039;0.673143103456763;1.0945461321444268;0.11946551092779564;0.815556125293021;20.321121572605495;72.97595567145073;76.5752817091579;120
P2034;;16.9375625;;;;;22.0;111.67781320002588;92.38319780589906;16.878034968410187;0.7237973668726417;0.5129648367565356;4.556033931832264;0.6542737748828401;0.6542737748828401;0.31551500873066063;0.17543833915154056;0.04492730448065125;0.7174100654217559;0.1066173268502705;0.7639601350452878;939.5471785006405;135.1255239013655;0.27354776777092776;0.1732765307067447;0.3874327409642223;0.8279852361788347;0.12431034885625994;0.7669486795330657;2.1388105864282516;58.75268469252154;683.254159906082;6.2;0.32406409260148683;0.18476332093435294;0.6565897320513059;0.9082533314395047;0.15144175510803787;0.8263717220326564;20.9842937791964;76.1939444022312;96.07303809048999;161
P2037;;6.6400625;0.986909880926216;312819.8503623953;0.44320300646757826;2.2686614751526664;21.0;75.95875112413533;94.08613127955505;39.72446461782299;0.5183733977996353;0.1244989288020945;4.2449291869931605;0.4352710476474554;0.4352710476474554;0.34289405659681327;0.1762128482442001;0.06842974661635792;0.5185369698702916;0.11900664776309386;0.7837405437480737;587.5478133140225;151.76359791268194;0.30826006020206037;0.14566806490726913;0.22181150022841675;0.7712228058599976;0.13268413793433317;0.7545366551740755;1.8191070864892662;32.37297282601236;461.48837437525196;6.4;0.29613126456087746;0.20004490214503684;0.3848048577211605;0.5090179094974852;0.18931227939608922;0.8333600423326042;22.358643969245623;74.56101928959316;91.87830350238096;156
P2038;4.4025625;3.9550625;1.0312959284356753;91362.78087694135;0.48926028635646784;2.051421618001863;13.0;103.86568690842708;44.49903817183118;8.619648060920044;0.8617092233420616;0.21334254190020988;4.868132657846802;0.8740231129512301;0.8740231129512301;0.2956906621631834;0.12459489373382984;0.09431015525526593;0.7341115133037777;0.09473478999799244;0.7507221934823528;823.7573975003874;116.5845170091093;0.24819623798057014;0.09399906758572005;0.1348628811877678;0.9314573490981873;0.12031144721525991;0.752725094917466;1.9849210177388827;48.10095994257652;536.4148017448558;5.0;0.23815623736863104;0.10668833326868736;0.1347508969513076;1.0230830402249245;0.1686292908179475;0.9100709477485838;11.918293425424158;41.747197526091995;92.73181789596055;79
